3.5200	 3.5817	
0.3500	 0.3073	
4.3500	 3.8740	
0.6500	 0.6543	
0.2000	 0.2504	
3.4400	 3.5508	
2.7300	 2.7092	
0.9200	 0.8836	
2.2100	 2.5540	
0.4600	 0.5423	
2.6900	 2.3395	
6.3200	 6.2246	
0.3500	 0.4884	
0.3200	 0.4658	
4.3300	 3.6248	
0.5500	 0.6543	
3.4100	 3.4222	
0.3300	 0.3009	
2.9800	 2.9916	
3.6900	 3.6895	
0.5700	 0.7522	
0.3400	 0.3956	
3.3700	 3.4083	
3.4700	 3.4563	
1.6000	 1.1371	
4.1900	 4.4373	
3.3700	 3.0338	
0.6900	 0.4015	
2.5200	 3.3369	
0.3600	 0.7047	
3.3300	 3.4269	
0.3300	 0.3009	
0.5900	 0.5912	
0.5200	 0.6543	
2.7900	 2.6239	
0.3100	 0.1560	
0.8700	 1.0497	
2.0200	 1.4681	
4.0800	 3.8718	
1.0900	 1.2693	
5.3300	 5.4028	
1.3800	 1.6421	
0.4900	 0.5494	
7.0500	 7.0761	
1.1500	 1.3017	
0.9400	 0.9273	
0.9400	 0.8314	
4.1600	 3.9210	
2.6800	 2.2674	
4.6600	 4.6438	
1.2300	 1.7236	
3.6500	 3.9286	
2.5800	 2.4129	
0.4900	 0.3073	
0.3200	 0.1174	
2.3500	 2.8014	
0.8100	 0.6495	
0.3500	 0.5923	
0.4500	 0.4517	
4.5400	 4.5169	
4.6800	 4.7802	
