1	 1	 1	 7.8684e+11	 823.9278	 3.0377	
1	 1	 2	 6.7089e+11	 580.2841	 4.2556	
1	 1	 3	 8.8319e+11	 974.2182	 2.5950	
1	 1	 4	 4.1267e+11	 100.4696	 3.2211	
1	 1	 5	 9.6949e+11	 361.4995	 5.1087	
1	 2	 1	 7.9679e+11	 839.0035	 2.9867	
1	 2	 2	 6.7332e+11	 584.5648	 4.2295	
1	 2	 3	 8.6697e+11	 1000.0000	 2.4814	
1	 2	 4	 5.0299e+11	 285.7666	 4.9634	
1	 2	 5	 8.7935e+11	 432.6863	 5.3923	
1	 3	 1	 8.0417e+11	 858.1032	 2.9146	
1	 3	 2	 6.8929e+11	 662.7111	 3.7262	
1	 3	 3	 8.6339e+11	 1000.0000	 2.4774	
1	 3	 4	 5.6961e+11	 409.4214	 5.2309	
1	 3	 5	 8.5404e+11	 532.1131	 4.9345	
1	 4	 1	 8.1022e+11	 871.9722	 2.8664	
1	 4	 2	 7.1553e+11	 713.2355	 3.4731	
1	 4	 3	 8.5442e+11	 999.7618	 2.4637	
1	 4	 4	 6.2044e+11	 529.0517	 4.5185	
1	 4	 5	 8.3162e+11	 613.0091	 4.3602	
1	 5	 1	 8.1386e+11	 886.8036	 2.8103	
1	 5	 2	 7.3516e+11	 756.7576	 3.2708	
1	 5	 3	 8.5116e+11	 1000.0000	 2.4579	
1	 5	 4	 6.6587e+11	 607.7409	 4.0451	
1	 5	 5	 8.2205e+11	 680.6516	 3.8984	
