3.3700	 3.3827	
4.5400	 4.5425	
5.3300	 5.3213	
7.0500	 6.9982	
6.6200	 6.6654	
0.8100	 0.6055	
0.2000	 0.2319	
0.4800	 0.7062	
1.0900	 1.1939	
1.3800	 1.5855	
2.0600	 2.2578	
3.2500	 2.9072	
3.4400	 3.6409	
3.4700	 3.3009	
4.1900	 4.1971	
3.4100	 3.4363	
0.3300	 0.3580	
0.3300	 0.3581	
0.6000	 0.3574	
0.5000	 0.7056	
0.5900	 0.6164	
0.5700	 0.7056	
0.4600	 0.5291	
0.5200	 0.7026	
0.3600	 0.3312	
0.4900	 0.5125	
0.4500	 0.4343	
0.3100	 0.2843	
0.3200	 0.0105	
4.6800	 4.7309	
3.5200	 3.7107	
4.0800	 4.0407	
3.3300	 3.4021	
3.3700	 3.4067	
4.1600	 3.9129	
3.6500	 3.8520	
2.9800	 2.9705	
0.3600	 0.7340	
0.7600	 0.6160	
0.9400	 0.9548	
0.6900	 0.8366	
0.5500	 0.7026	
0.9400	 0.8174	
1.6000	 1.0696	
1.1500	 1.1261	
2.0200	 1.6556	
2.6800	 2.3731	
2.7900	 2.8448	
2.2100	 2.8896	
2.3500	 2.6453	
4.5500	 3.7045	
