3.5200	 3.4010	
0.3500	 0.4858	
4.3500	 3.5689	
0.6500	 0.6250	
0.2000	 0.0960	
3.4400	 3.1208	
0.4600	 0.5073	
0.3500	 0.3165	
0.3200	 0.3195	
0.5500	 0.6250	
2.9800	 2.9487	
3.6900	 3.6851	
0.5700	 0.7715	
0.3400	 0.3995	
3.3700	 3.5736	
3.4700	 3.1880	
1.6000	 0.9636	
3.3700	 3.4060	
0.6900	 0.5226	
2.5200	 3.2686	
3.3300	 3.1100	
0.3300	 0.3287	
0.5200	 0.6250	
0.3100	 0.1701	
0.8700	 0.9646	
2.0200	 1.3991	
5.3300	 5.3961	
1.3800	 2.1842	
0.4900	 0.6154	
1.1500	 1.1614	
0.9400	 0.7760	
4.1600	 4.0022	
2.6800	 2.2235	
4.6600	 4.6082	
1.2300	 1.6440	
3.6500	 4.0536	
0.3200	 0.3909	
2.3500	 2.8736	
0.8100	 0.8090	
0.3500	 0.7534	
0.4500	 0.4441	
4.5400	 4.3338	
