0.7959	0.8378	0.0323	0.8085	0.7447	4.6600	 4.6491	
0.9592	0.9730	0.0645	0.9574	0.8901	3.3700	 3.4018	
1.0000	1.0000	0.0968	1.0000	0.9326	4.5400	 4.5419	
0.9796	0.9730	0.1613	0.9787	0.9397	5.3300	 5.3316	
1.0000	1.0000	0.1290	1.0000	0.9504	6.3300	 6.2956	
0.9796	1.0000	0.1935	0.9787	0.9823	7.0500	 7.0567	
0.1837	0.2162	0.4516	0.1915	0.2376	0.9200	 0.9121	
0.1837	0.2162	0.4839	0.1915	0.2447	0.8100	 0.8357	
0.0612	0.0811	0.4194	0.0851	0.0816	0.2000	 0.2806	
0.1020	0.1351	0.4516	0.1064	0.1489	0.3400	 0.2343	
0.1224	0.1351	0.4839	0.1277	0.1525	0.4800	 0.4682	
0.1224	0.1622	0.5484	0.1489	0.1950	0.4500	 0.4223	
0.2653	0.2973	0.7419	0.2766	0.3972	1.3800	 1.5203	
0.3265	0.3784	0.7742	0.3191	0.5071	2.0600	 2.2912	
0.3673	0.4054	0.8065	0.3617	0.5496	3.2500	 2.8019	
0.4286	0.4595	0.8065	0.4255	0.6206	3.4400	 3.6320	
0.4694	0.5135	0.8387	0.4681	0.6986	4.3300	 3.9839	
0.5306	0.5676	0.8387	0.5319	0.7695	4.1900	 4.3818	
0.5306	0.5946	0.8710	0.5319	0.8156	3.4100	 3.4065	
0.0612	0.0811	0.5484	0.0851	0.0993	0.6000	 0.4659	
0.0816	0.1081	0.5806	0.0851	0.1383	0.5000	 0.7903	
0.0816	0.1081	0.5806	0.0851	0.1383	0.5700	 0.7903	
0.0612	0.0811	0.5484	0.0638	0.0993	0.6500	 0.8291	
0.0204	0.0270	0.5161	0.0213	0.0355	0.3500	 0.4145	
0.0000	0.0270	0.4839	0.0213	0.0284	0.3100	 0.3620	
0.0000	0.0000	0.4839	0.0000	0.0000	0.3200	 0.1553	
0.3673	0.4324	0.9032	0.3830	0.6135	3.5200	 3.7944	
0.3878	0.4324	0.9032	0.3830	0.6135	3.3300	 3.5092	
0.4286	0.4865	0.9677	0.4255	0.7057	3.3700	 3.3644	
0.4490	0.5135	0.9355	0.4681	0.7305	4.1600	 4.0908	
0.0000	0.0000	0.5484	0.0000	0.0071	0.3600	 0.5662	
0.0408	0.0541	0.5806	0.0426	0.0745	0.9400	 0.8784	
0.0408	0.0541	0.5806	0.0638	0.0745	0.6900	 0.3976	
0.0612	0.0811	0.5806	0.0638	0.1064	0.9400	 0.8612	
0.0612	0.0811	0.6129	0.0851	0.1099	0.3500	 0.6666	
0.0816	0.1081	0.6129	0.0851	0.1418	1.6000	 0.9615	
0.1020	0.1351	0.6129	0.1064	0.1738	0.8700	 0.8112	
0.1837	0.2162	0.7097	0.1915	0.2908	1.2300	 1.3667	
0.2653	0.2973	0.8065	0.2766	0.4149	2.2100	 2.2978	
0.2857	0.3243	0.8065	0.2979	0.4468	2.5800	 2.2740	
0.3061	0.3514	0.8387	0.3191	0.4894	2.3500	 2.7984	
0.3265	0.3784	0.8710	0.3404	0.5355	4.5500	 3.9959	
