1	 1	 1	 6.3034e+11	 214.5820	 5.6491	
1	 1	 2	 9.3205e+11	 674.1448	 4.7124	
1	 1	 3	 2.5333e+11	 878.6949	 3.5415	
1	 1	 4	 7.5662e+11	 426.3616	 5.0496	
1	 1	 5	 7.3658e+11	 978.3092	 4.1548	
1	 2	 1	 6.4626e+11	 387.1689	 5.0582	
1	 2	 2	 8.4779e+11	 743.6273	 4.5608	
1	 2	 3	 2.4836e+11	 890.3838	 3.5028	
1	 2	 4	 7.3449e+11	 542.4931	 4.8008	
1	 2	 5	 6.8868e+11	 968.5185	 4.1223	
1	 3	 1	 6.3866e+11	 515.1333	 4.7774	
1	 3	 2	 7.7575e+11	 782.9860	 4.4563	
1	 3	 3	 2.3301e+11	 892.2550	 3.4488	
1	 3	 4	 7.0168e+11	 629.3119	 4.6267	
1	 3	 5	 5.6509e+11	 952.7400	 4.0088	
1	 4	 1	 6.1222e+11	 612.2933	 4.5801	
1	 4	 2	 7.0055e+11	 816.4824	 4.3496	
1	 4	 3	 2.2664e+11	 891.9725	 3.4272	
1	 4	 4	 6.5517e+11	 693.9350	 4.4881	
1	 4	 5	 5.3212e+11	 946.6965	 3.9759	
1	 5	 1	 5.8460e+11	 689.3259	 4.4306	
1	 5	 2	 6.3479e+11	 836.3455	 4.2596	
1	 5	 3	 2.1953e+11	 894.9031	 3.3959	
1	 5	 4	 6.0736e+11	 752.3164	 4.3571	
1	 5	 5	 5.0388e+11	 947.8468	 3.9349	
