Fold #1:
3.6900	3.6143	
4.6600	4.4959	
3.3700	3.3555	
4.5400	4.7724	
6.3200	6.4629	
5.3300	5.6288	
6.3300	5.7295	
7.0500	6.7191	
6.6200	6.4884	
0.9200	1.0533	
0.3500	0.4998	
0.3400	0.4031	
0.4800	0.4291	
0.4500	0.5629	
1.0900	1.1820	
1.3800	1.6120	
3.2500	3.2323	
2.7300	2.8767	
3.4400	3.2638	
3.4700	3.5515	
4.3300	3.8508	
3.0300	3.5591	
3.7500	3.7467	
4.1900	3.9641	
0.3300	0.3705	
0.5900	0.5171	
0.5700	0.7206	
0.4600	0.4869	
0.6500	0.5526	
0.5200	0.5526	
0.3600	0.4372	
0.4900	0.5344	
0.4500	0.4827	
0.3500	0.3562	
0.4900	0.3562	
0.3100	0.4529	
3.5200	3.7297	
4.3500	3.7169	
4.0800	4.1976	
3.3300	3.4569	
2.5200	2.9550	
3.3700	3.3145	
4.1600	3.9670	
2.9800	2.9752	
0.3600	0.5657	
0.9400	0.7750	
0.6900	0.6335	
0.5500	0.5526	
0.3500	0.8489	
1.6000	1.0416	
0.8700	1.1302	
2.0200	1.7871	
1.2300	1.6818	
2.6900	2.3984	
2.6800	2.6047	
2.7900	2.7427	
2.2100	2.3330	
2.5800	2.2025	
2.3500	2.8779	
4.5500	4.0880	
