3.6900	 3.6895	
3.3700	 3.3521	
4.5400	 4.9742	
6.3200	 6.3706	
5.3300	 5.4008	
6.3300	 5.7499	
7.0500	 6.8008	
6.6200	 6.9204	
0.9200	 0.8743	
0.8100	 0.6594	
0.3500	 0.4269	
0.2000	 0.2988	
0.4800	 0.5669	
0.4500	 0.2266	
1.0900	 1.2852	
1.3800	 1.7406	
2.0600	 2.2415	
3.2500	 2.7547	
2.7300	 2.9678	
3.4400	 3.7059	
3.4700	 3.4303	
4.3300	 3.6664	
3.0300	 3.2226	
3.7500	 3.6620	
4.1900	 4.3877	
3.4100	 3.3682	
0.3300	 0.3364	
0.3300	 0.3364	
0.6000	 0.2391	
0.5000	 0.6948	
0.5900	 0.5473	
0.5700	 0.6948	
0.4600	 0.6536	
0.6500	 0.6588	
0.5200	 0.6588	
0.4900	 0.5444	
0.4500	 0.4590	
0.3500	 0.3574	
0.4900	 0.3574	
0.3100	 0.1701	
0.3200	 0.2960	
4.6800	 4.6905	
3.5200	 3.8248	
3.3300	 3.1567	
2.5200	 3.2986	
3.3700	 3.2037	
4.1600	 3.9252	
3.6500	 3.7443	
2.9800	 2.9683	
0.3200	 0.4217	
0.7600	 0.7456	
0.9400	 0.9966	
0.6900	 0.5136	
0.5500	 0.6588	
0.9400	 0.8142	
0.3500	 0.8453	
1.6000	 1.1233	
0.8700	 1.0069	
1.1500	 1.2753	
2.0200	 1.3766	
1.2300	 1.6799	
2.6900	 2.3625	
2.7900	 2.4648	
2.2100	 2.6281	
2.5800	 2.4453	
2.3500	 2.8272	
4.5500	 3.6040	
