0.0816	0.1081	0.5806	0.0851	12.6000	-53343.5989	
0.9796	1.0000	0.2258	0.9787	36.9000	-34558.4063	
0.1224	0.1622	0.5484	0.1489	14.2000	-63965.0543	
0.0816	0.1081	0.5806	0.0851	12.6000	-53343.5987	
0.3265	0.3784	0.8710	0.3404	23.8000	-71420.8608	
0.3265	0.3784	0.7742	0.3191	23.0000	-74173.6596	
0.0204	0.0270	0.5484	0.0213	9.8000	-32878.8001	
0.5102	0.5676	0.8387	0.5106	30.4000	-46840.7831	
0.4694	0.5405	0.8387	0.4894	29.4000	-50037.0498	
0.0612	0.0811	0.5484	0.0851	11.5000	-45298.9803	
0.3673	0.4054	0.8065	0.3617	24.2000	-70038.3184	
0.0408	0.0541	0.5484	0.0638	10.7000	-39357.9830	
0.0204	0.0270	0.2258	0.0213	9.8000	-32956.4297	
1.0000	1.0000	0.1290	1.0000	35.5000	-36128.4440	
0.1224	0.1351	0.4839	0.1277	13.0000	-56257.5536	
