3.6900	 3.6897	
4.6600	 4.6620	
6.3200	 6.2032	
5.3300	 5.3862	
6.3300	 6.3835	
7.0500	 6.9420	
6.6200	 6.7415	
0.9200	 0.9869	
0.8100	 0.7713	
0.3500	 0.3582	
0.2000	 0.2752	
0.3400	 0.3292	
0.4800	 0.2857	
0.4500	 0.3124	
2.0600	 2.1988	
3.2500	 2.9729	
2.7300	 2.7117	
3.4700	 3.8929	
4.3300	 3.8420	
3.7500	 3.6223	
3.4100	 3.5386	
0.3300	 0.3456	
0.3300	 0.3456	
0.5000	 0.5821	
0.5900	 0.5140	
0.5700	 0.5821	
0.4600	 0.6706	
0.6500	 0.6458	
0.5200	 0.6457	
0.4500	 0.3484	
0.4900	 0.3775	
0.3100	 0.2008	
0.3200	 0.4032	
3.5200	 3.4439	
4.0800	 3.8178	
2.5200	 3.2675	
3.3700	 3.0868	
4.1600	 4.1983	
2.9800	 2.9780	
0.3200	 0.3471	
0.7600	 0.7825	
0.9400	 1.0005	
0.5500	 0.6457	
1.6000	 1.1659	
0.8700	 1.0488	
1.1500	 1.2172	
1.2300	 1.5524	
2.6900	 2.4437	
2.6800	 2.5922	
2.7900	 2.7428	
2.2100	 2.3902	
