1	 1	 1	 4.9086e+11	 489.2531	 35.5407	
1	 1	 2	 4.1824e+11	 870.1783	 21.0125	
1	 1	 3	 1.0000e-03	 817.0710	 1.6647	
1	 1	 4	 2.2801e+10	 697.3586	 9.5429	
1	 1	 5	 1.0000e-03	 593.8822	 1.6646	
1	 1	 6	 7.9183e+05	 505.9948	 1.2238	
1	 1	 7	 1.0000e-03	 484.7557	 1.6644	
1	 1	 8	 1.0000e-03	 347.5899	 1.6642	
1	 1	 9	 1.5426e+06	 290.3458	 1.5421	
1	 1	 10	 2.3144e+07	 0.0340	 1.1238	
1	 1	 11	 1.0000e-03	 162.4786	 1.6633	
1	 1	 12	 1.0000e-03	 163.6207	 1.6634	
1	 1	 13	 1.0000e-03	 54.3194	 1.6605	
1	 1	 14	 1.0000e-03	 2.0362	 1.6469	
1	 1	 15	 1.0676e+09	 0.0055	 1.3337	
1	 1	 16	 1.0542e+09	 0.0638	 1.1348	
1	 1	 17	 7.7566e+09	 0.0359	 1.1222	
1	 1	 18	 5.6172e+09	 0.0413	 1.1208	
1	 1	 19	 3.6786e+09	 0.0414	 1.1208	
1	 1	 20	 4.0943e+09	 0.0473	 1.1225	
1	 1	 21	 4.8905e+09	 0.0604	 1.1317	
1	 1	 22	 4.9830e+09	 0.0412	 1.1208	
1	 1	 23	 5.6053e+09	 0.0382	 1.1211	
1	 1	 24	 2.1949e+10	 0.2231	 1.6526	
1	 1	 25	 6.8857e+09	 0.0339	 1.1239	
