0.3673	0.4324	0.9032	0.3830	0.6135	3.5200	 3.5587	
0.0612	0.0811	0.5484	0.0638	0.0993	0.6500	 0.6538	
0.0816	0.1081	0.4194	0.0851	0.1135	0.3500	 1.2372	
0.4694	0.5135	0.8387	0.4681	0.6986	4.3300	 3.1876	
0.1020	0.1351	0.4516	0.1064	0.1489	0.3400	 1.0694	
0.4490	0.4865	0.8065	0.4468	0.6525	3.4700	 2.9110	
0.0408	0.0541	0.5806	0.0638	0.0745	0.6900	 0.1798	
0.3878	0.4324	0.9032	0.3830	0.6135	3.3300	 3.1785	
0.0408	0.0811	0.5161	0.0638	0.0957	0.3300	 0.3305	
0.0612	0.0811	0.5484	0.0638	0.0993	0.5200	 0.6538	
0.1020	0.1351	0.6129	0.1064	0.1738	0.8700	 1.1727	
0.2653	0.2973	0.7419	0.2766	0.3972	1.3800	 1.4853	
0.1224	0.1622	0.6452	0.1277	0.2128	1.1500	 1.5152	
0.0612	0.0811	0.5806	0.0638	0.1064	0.9400	 0.8548	
0.4490	0.5135	0.9355	0.4681	0.7305	4.1600	 4.6292	
0.2245	0.2432	0.7742	0.2340	0.3369	2.6800	 2.1438	
0.7959	0.8378	0.0323	0.8085	0.7447	4.6600	 -5.8024	
0.4694	0.5405	0.9355	0.4894	0.7660	3.6500	 4.7781	
1.0000	1.0000	0.0968	1.0000	0.9326	4.5400	 4.2995	
