3.6900	 2.2038	
4.6600	 2.2040	
3.3700	 2.2043	
4.5400	 2.2044	
5.3300	 2.2043	
6.3300	 2.2044	
6.6200	 2.2044	
0.9200	 2.2030	
0.8100	 2.2030	
0.3500	 2.2028	
0.2000	 2.2028	
0.3400	 2.2028	
0.4800	 2.2029	
0.4500	 2.2029	
1.0900	 2.2031	
2.0600	 2.2033	
3.2500	 2.2034	
2.7300	 2.2035	
3.4400	 2.2035	
3.4700	 2.2035	
4.3300	 2.2036	
3.0300	 2.2036	
3.7500	 2.2037	
4.1900	 2.2037	
3.4100	 2.2037	
0.3300	 2.2027	
0.3300	 2.2027	
0.6000	 2.2028	
0.5000	 2.2028	
0.5900	 2.2028	
0.5700	 2.2028	
0.4600	 2.2028	
0.6500	 2.2028	
0.3600	 2.2027	
0.4500	 2.2027	
0.4900	 2.2027	
0.3100	 2.2027	
0.3200	 2.2026	
3.5200	 2.2034	
4.3500	 2.2034	
2.5200	 2.2035	
3.3700	 2.2036	
4.1600	 2.2036	
2.9800	 2.2038	
0.3200	 2.2026	
0.7600	 2.2027	
0.9400	 2.2027	
0.6900	 2.2027	
0.9400	 2.2028	
0.3500	 2.2028	
1.6000	 2.2028	
1.1500	 2.2029	
2.0200	 2.2030	
1.2300	 2.2030	
2.6900	 2.2031	
2.6800	 2.2031	
2.7900	 2.2031	
2.2100	 2.2032	
2.5800	 2.2032	
2.3500	 2.2033	
4.5500	 2.2033	
7.0500	 2.2044	
