0.4600	0.3800	0.7000	3.7000	21.1000	3.6900	 3.6915	
0.5800	0.4600	0.7200	4.8000	33.8000	3.3700	 3.4074	
0.6000	0.4700	0.7500	5.0000	36.0000	6.3200	 6.5548	
0.5900	0.4600	0.7500	4.9000	35.2000	5.3300	 5.3096	
0.6000	0.4700	0.7400	5.0000	35.5000	6.3300	 6.1279	
0.5900	0.4700	0.7700	4.9000	36.9000	6.6200	 6.5694	
0.2000	0.1800	0.8500	1.2000	15.6000	0.8100	 0.7513	
0.1500	0.1400	0.8300	0.7000	11.9000	0.3500	 0.3112	
0.1400	0.1300	0.8300	0.7000	11.0000	0.2000	 0.2751	
0.1700	0.1600	0.8700	1.0000	14.2000	0.4500	 0.3157	
0.2100	0.1900	0.9100	1.3000	17.6000	1.0900	 1.0720	
0.2400	0.2100	0.9300	1.6000	19.9000	1.3800	 1.6175	
0.3100	0.2700	0.9400	2.2000	25.9000	2.7300	 3.0394	
0.3300	0.2800	0.9500	2.4000	27.1000	3.4700	 3.3229	
0.3400	0.2900	0.9600	2.5000	28.4000	4.3300	 3.7396	
0.3400	0.3000	0.9600	2.6000	29.4000	3.0300	 3.0966	
0.3600	0.3100	0.9600	2.7000	30.4000	3.7500	 3.8107	
0.3700	0.3100	0.9600	2.8000	30.4000	4.1900	 4.3704	
0.1300	0.1300	0.8600	0.6000	11.4000	0.3300	 0.3214	
0.1300	0.1300	0.8600	0.6000	11.4000	0.3300	 0.3214	
0.1500	0.1400	0.8800	0.7000	12.6000	0.5000	 0.8040	
0.1500	0.1400	0.8700	0.7000	12.4000	0.5900	 0.6016	
0.1500	0.1400	0.8800	0.7000	12.6000	0.5700	 0.8040	
0.1400	0.1400	0.8700	0.7000	12.4000	0.4600	 0.5189	
0.1400	0.1300	0.8700	0.6000	11.5000	0.6500	 0.6773	
0.1400	0.1300	0.8700	0.6000	11.5000	0.5200	 0.6773	
0.1300	0.1200	0.8700	0.5000	10.7000	0.4900	 0.6660	
0.1200	0.1200	0.8700	0.5000	10.7000	0.4500	 0.5500	
0.1200	0.1100	0.8600	0.4000	9.7000	0.4900	 0.4281	
0.1100	0.1100	0.8500	0.4000	9.5000	0.3100	 0.1461	
0.2900	0.2600	0.9800	2.1000	26.0000	3.5200	 3.8165	
0.3000	0.2600	0.9800	2.1000	26.0000	3.3300	 3.5797	
0.3400	0.3000	0.9900	2.6000	30.3000	3.6500	 3.6584	
0.3500	0.3500	0.9900	2.7000	35.4000	2.9800	 2.9670	
0.1100	0.1000	0.8700	0.4000	8.9000	0.3200	 0.2827	
0.1200	0.1100	0.8700	0.4000	9.8000	0.7600	 0.7229	
0.1300	0.1200	0.8800	0.6000	10.8000	0.6900	 0.5267	
0.1400	0.1300	0.8900	0.7000	11.8000	0.3500	 0.6944	
0.1500	0.1400	0.8900	0.7000	12.7000	1.6000	 0.9867	
0.1600	0.1500	0.8900	0.8000	13.6000	0.8700	 0.8769	
0.1700	0.1600	0.9000	0.9000	14.7000	1.1500	 1.1117	
0.1900	0.1700	0.9100	1.1000	15.8000	2.0200	 1.3480	
0.2000	0.1800	0.9200	1.2000	16.9000	1.2300	 1.4922	
0.2400	0.2100	0.9500	1.6000	20.4000	2.2100	 2.5776	
0.2600	0.2300	0.9600	1.8000	22.5000	2.3500	 2.4497	
0.2700	0.2400	0.9700	1.9000	23.8000	4.5500	 3.7198	
