0.7143	0.7568	0.0000	0.7234	0.4397	3.6900	 -2.2602	
0.9592	0.9730	0.0645	0.9574	0.8901	3.3700	 4.5880	
1.0000	1.0000	0.1290	1.0000	0.9504	6.3300	 5.2690	
0.0816	0.1081	0.4194	0.0851	0.1135	0.3500	 0.7316	
0.4286	0.4595	0.8065	0.4255	0.6206	3.4400	 2.8480	
0.4490	0.4865	0.8065	0.4468	0.6525	3.4700	 3.0507	
0.4694	0.5135	0.8387	0.4681	0.6986	4.3300	 3.3526	
0.5306	0.5946	0.8710	0.5319	0.8156	3.4100	 3.9849	
0.0612	0.0811	0.5484	0.0851	0.0993	0.6000	 0.2738	
0.0816	0.1081	0.5806	0.0851	0.1383	0.5700	 0.7577	
0.0612	0.0811	0.5484	0.0638	0.0993	0.6500	 0.6775	
0.0000	0.0000	0.4839	0.0000	0.0000	0.3200	 0.3222	
0.2857	0.3514	1.0000	0.2979	0.5319	4.6800	 4.9684	
0.3673	0.4324	0.9032	0.3830	0.6135	3.5200	 3.4222	
0.4286	0.4865	0.9677	0.4255	0.7057	3.3700	 3.8889	
0.4694	0.5405	0.9355	0.4894	0.7660	3.6500	 4.0398	
0.0408	0.0541	0.5806	0.0638	0.0745	0.6900	 0.4394	
0.0612	0.0811	0.5484	0.0638	0.0993	0.5500	 0.6775	
0.0612	0.0811	0.5806	0.0638	0.1064	0.9400	 0.7673	
0.1020	0.1351	0.6129	0.1064	0.1738	0.8700	 1.0238	
0.1633	0.1892	0.6774	0.1702	0.2518	2.0200	 1.3005	
0.2857	0.3243	0.8065	0.2979	0.4468	2.5800	 2.5336	
0.3265	0.3784	0.8710	0.3404	0.5355	4.5500	 3.0953	
