Fold #1:
3.6900	3.6086	
4.6600	4.4903	
3.3700	3.3457	
4.5400	4.7663	
6.3200	6.4568	
5.3300	5.6314	
6.3300	5.7600	
7.0500	6.5910	
0.9200	0.9946	
0.8100	0.8865	
0.2000	0.3562	
0.3400	0.4331	
0.4800	0.4488	
0.4500	0.5124	
1.0900	1.1926	
1.3800	1.5933	
2.0600	2.1978	
3.2500	3.0468	
2.7300	2.8991	
3.4400	3.3045	
3.4700	3.5311	
4.3300	3.8819	
3.0300	3.5424	
3.7500	3.6975	
4.1900	3.9362	
3.4100	3.4773	
0.3300	0.3657	
0.6000	0.4400	
0.5000	0.7071	
0.5700	0.7071	
0.6500	0.5715	
0.5200	0.5715	
0.3600	0.4748	
0.4900	0.6033	
0.4500	0.5522	
0.3500	0.3566	
0.4900	0.3566	
0.3100	0.3385	
0.3200	0.4489	
4.6800	4.5308	
3.5200	3.6315	
4.3500	3.7791	
4.0800	4.1195	
3.3300	3.4153	
2.5200	3.0116	
3.3700	3.3018	
4.1600	3.8797	
3.6500	3.7497	
2.9800	2.9568	
0.3600	0.5154	
0.3200	0.4398	
0.7600	0.5420	
0.9400	0.8395	
0.6900	0.6685	
0.5500	0.5715	
0.9400	0.7808	
0.3500	0.8650	
1.6000	1.0044	
0.8700	0.9459	
1.1500	1.3796	
2.0200	1.6769	
1.2300	1.6992	
2.6900	2.4042	
2.6800	2.5878	
2.7900	2.8274	
2.5800	2.3386	
2.3500	2.5315	

Fold #2:
3.6900	3.6128	
4.6600	4.4945	
3.3700	3.3537	
4.5400	4.7998	
6.3200	6.3621	
5.3300	5.5381	
6.3300	5.7218	
6.6200	6.3146	
0.9200	1.0016	
0.8100	0.8814	
0.3500	0.3785	
0.2000	0.3393	
0.3400	0.4193	
0.4800	0.4646	
0.4500	0.5065	
1.0900	1.3153	
1.3800	1.5624	
2.0600	2.1241	
2.7300	2.8469	
3.4400	3.3312	
4.3300	3.9318	
3.0300	3.5199	
3.7500	3.7142	
4.1900	3.9724	
0.3300	0.3516	
0.3300	0.3516	
0.6000	0.4426	
0.5000	0.7268	
0.5900	0.5321	
0.5700	0.7268	
0.4600	0.4987	
0.6500	0.5732	
0.5200	0.5732	
0.3600	0.4576	
0.4900	0.6003	
0.4500	0.5467	
0.3500	0.3662	
0.4900	0.3662	
0.3100	0.3225	
0.3200	0.4763	
4.6800	4.5533	
3.5200	3.7102	
4.3500	3.7317	
4.0800	4.2635	
3.3300	3.3998	
2.5200	2.9503	
3.3700	3.3229	
4.1600	3.8795	
3.6500	3.7584	
2.9800	2.9693	
0.3200	0.5350	
0.7600	0.5917	
0.9400	0.8474	
0.6900	0.6601	
0.9400	0.7799	
0.3500	0.8613	
1.6000	1.0149	
0.8700	0.9403	
1.1500	1.3240	
2.0200	1.9072	
2.6900	2.5884	
2.6800	2.6535	
2.7900	2.6948	
2.2100	2.3713	
2.5800	2.2038	
2.3500	2.8195	
4.5500	4.1085	

Fold #3:
3.6900	3.6139	
4.6600	4.4956	
3.3700	3.3384	
4.5400	4.7706	
5.3300	5.6377	
6.3300	5.8100	
7.0500	6.7791	
6.6200	6.4866	
0.9200	0.9941	
0.8100	0.8928	
0.3500	0.5026	
0.3400	0.3966	
0.4800	0.4560	
0.4500	0.5231	
1.3800	1.6094	
2.0600	2.1769	
3.2500	3.1532	
2.7300	2.8043	
3.4700	3.4707	
4.3300	3.8881	
3.0300	3.5494	
3.7500	3.6946	
4.1900	3.9402	
3.4100	3.4790	
0.3300	0.4037	
0.6000	0.4478	
0.5000	0.7167	
0.5900	0.5214	
0.5700	0.7167	
0.4600	0.4852	
0.6500	0.5725	
0.5200	0.5725	
0.3600	0.4735	
0.4900	0.5961	
0.4500	0.5397	
0.3500	0.3774	
0.4900	0.3774	
0.3200	0.4730	
4.6800	4.5497	
3.5200	3.7146	
4.3500	3.7371	
4.0800	4.2618	
3.3300	3.3921	
2.5200	2.9350	
3.3700	3.3290	
4.1600	3.8940	
3.6500	3.7398	
2.9800	2.9620	
0.3600	0.5072	
0.3200	0.4359	
0.7600	0.5332	
0.9400	0.8298	
0.5500	0.5725	
0.9400	0.7727	
0.3500	0.8585	
1.6000	1.0124	
0.8700	0.9524	
1.1500	1.3666	
2.0200	1.6909	
1.2300	1.7544	
2.6900	2.4235	
2.6800	2.6061	
2.7900	2.7438	
2.2100	2.3608	
2.5800	2.1566	
2.3500	2.8269	
4.5500	4.1441	

Fold #3:
3.6900	3.6139	
4.6600	4.4956	
3.3700	3.3384	
4.5400	4.7706	
5.3300	5.6377	
6.3300	5.8100	
7.0500	6.7791	
6.6200	6.4866	
0.9200	0.9941	
0.8100	0.8928	
0.3500	0.5026	
0.3400	0.3966	
0.4800	0.4560	
0.4500	0.5231	
1.3800	1.6094	
2.0600	2.1769	
3.2500	3.1532	
2.7300	2.8043	
3.4700	3.4707	
4.3300	3.8881	
3.0300	3.5494	
3.7500	3.6946	
4.1900	3.9402	
3.4100	3.4790	
0.3300	0.4037	
0.6000	0.4478	
0.5000	0.7167	
0.5900	0.5214	
0.5700	0.7167	
0.4600	0.4852	
0.6500	0.5725	
0.5200	0.5725	
0.3600	0.4735	
0.4900	0.5961	
0.4500	0.5397	
0.3500	0.3774	
0.4900	0.3774	
0.3200	0.4730	
4.6800	4.5497	
3.5200	3.7146	
4.3500	3.7371	
4.0800	4.2618	
3.3300	3.3921	
2.5200	2.9350	
3.3700	3.3290	
4.1600	3.8940	
3.6500	3.7398	
2.9800	2.9620	
0.3600	0.5072	
0.3200	0.4359	
0.7600	0.5332	
0.9400	0.8298	
0.5500	0.5725	
0.9400	0.7727	
0.3500	0.8585	
1.6000	1.0124	
0.8700	0.9524	
1.1500	1.3666	
2.0200	1.6909	
1.2300	1.7544	
2.6900	2.4235	
2.6800	2.6061	
2.7900	2.7438	
2.2100	2.3608	
2.5800	2.1566	
2.3500	2.8269	
4.5500	4.1441	

Fold #5:
3.6900	3.6078	
4.6600	4.4894	
4.5400	4.7475	
6.3200	6.4726	
5.3300	5.6156	
6.3300	5.7350	
7.0500	6.7263	
6.6200	6.4735	
0.9200	0.9969	
0.8100	0.8822	
