1	 1	 1	 6.7324e+11	 488.3786	 0.2586	
1	 1	 2	 8.7995e+11	 999.4597	 0.2241	
1	 1	 3	 4.2255e+11	 2.1609	 0.3448	
1	 1	 4	 9.7600e+11	 8.6221	 0.3793	
1	 1	 5	 9.3683e+10	 34.1879	 0.3621	
1	 2	 1	 6.9183e+11	 539.3339	 0.2586	
1	 2	 2	 8.7995e+11	 999.4597	 0.2241	
1	 2	 3	 4.8210e+11	 128.7818	 0.3621	
1	 2	 4	 9.3767e+11	 145.9700	 0.3448	
1	 2	 5	 2.2247e+11	 165.9952	 0.2931	
1	 3	 1	 6.7162e+11	 584.9483	 0.2241	
1	 3	 2	 8.7995e+11	 999.4597	 0.2241	
1	 3	 3	 5.0731e+11	 241.4484	 0.3276	
1	 3	 4	 8.3964e+11	 252.1518	 0.3276	
1	 3	 5	 3.2861e+11	 287.2502	 0.2759	
1	 4	 1	 6.7162e+11	 584.9483	 0.2241	
1	 4	 2	 8.7995e+11	 999.4597	 0.2241	
1	 4	 3	 5.6046e+11	 348.1398	 0.2586	
1	 4	 4	 7.7844e+11	 349.1137	 0.2931	
1	 4	 5	 4.1540e+11	 385.4923	 0.2586	
1	 5	 1	 0.0000e+00	 0.0000	 0.0000	
1	 5	 2	 0.0000e+00	 0.0000	 0.0000	
1	 5	 3	 0.0000e+00	 0.0000	 0.0000	
1	 5	 4	 0.0000e+00	 0.0000	 0.0000	
1	 5	 5	 0.0000e+00	 0.0000	 0.0000	
