1	 1	 1	 6.4404e+11	 407.5073	 1.3581	
1	 1	 2	 9.1701e+11	 965.7800	 1.1953	
1	 1	 3	 3.0441e+11	 132.1971	 1.4627	
1	 1	 4	 8.4698e+11	 458.8820	 1.3597	
1	 1	 5	 5.1842e+11	 993.2371	 1.1040	
1	 2	 1	 6.5986e+11	 515.0636	 1.3197	
1	 2	 2	 8.7539e+11	 1000.0000	 1.1775	
1	 2	 3	 4.5483e+11	 318.0772	 1.3701	
1	 2	 4	 8.2724e+11	 562.0674	 1.3232	
1	 2	 5	 5.1576e+11	 997.3454	 1.1019	
1	 3	 1	 6.6130e+11	 615.6284	 1.2809	
1	 3	 2	 8.3722e+11	 1000.0000	 1.1713	
1	 3	 3	 5.0187e+11	 456.8701	 1.3180	
1	 3	 4	 8.0801e+11	 647.7680	 1.2906	
1	 3	 5	 5.0873e+11	 1000.0000	 1.0990	
1	 4	 1	 6.7279e+11	 694.5056	 1.2519	
1	 4	 2	 8.0437e+11	 999.9833	 1.1656	
1	 4	 3	 3.9013e+11	 576.7703	 1.2354	
1	 4	 4	 7.8687e+11	 717.3882	 1.2620	
1	 4	 5	 5.0764e+11	 999.7754	 1.0988	
1	 5	 1	 6.7288e+11	 757.6209	 1.2273	
1	 5	 2	 7.7319e+11	 1000.0000	 1.1600	
1	 5	 3	 4.4213e+11	 658.0327	 1.2136	
1	 5	 4	 7.2617e+11	 766.8267	 1.2336	
1	 5	 5	 5.0657e+11	 1000.0000	 1.0984	
