1	 1	 1	 6.4596e+11	 90.0064	 0.2759	
1	 1	 2	 9.1479e+11	 327.6187	 0.2414	
1	 1	 3	 3.1181e+11	 881.1380	 0.1897	
1	 1	 4	 8.5833e+11	 418.9363	 0.2241	
1	 1	 5	 4.8639e+11	 973.7144	 0.1897	
1	 2	 1	 6.2595e+11	 266.2906	 0.2414	
1	 2	 2	 8.1771e+11	 441.1561	 0.2241	
1	 2	 3	 3.1181e+11	 881.1380	 0.1897	
1	 2	 4	 7.7999e+11	 507.2154	 0.2414	
1	 2	 5	 4.8639e+11	 973.7144	 0.1897	
1	 3	 1	 5.8324e+11	 392.2468	 0.2241	
1	 3	 2	 7.4000e+11	 500.8998	 0.2414	
1	 3	 3	 3.1181e+11	 881.1380	 0.1897	
1	 3	 4	 7.1965e+11	 573.7367	 0.2414	
1	 3	 5	 4.8639e+11	 973.7144	 0.1897	
1	 4	 1	 5.8542e+11	 494.6501	 0.2586	
1	 4	 2	 6.6654e+11	 562.5391	 0.2414	
1	 4	 3	 3.1181e+11	 881.1380	 0.1897	
1	 4	 4	 6.5968e+11	 641.0085	 0.2241	
1	 4	 5	 4.8639e+11	 973.7144	 0.1897	
1	 5	 1	 0.0000e+00	 0.0000	 0.0000	
1	 5	 2	 0.0000e+00	 0.0000	 0.0000	
1	 5	 3	 0.0000e+00	 0.0000	 0.0000	
1	 5	 4	 0.0000e+00	 0.0000	 0.0000	
1	 5	 5	 0.0000e+00	 0.0000	 0.0000	
