3.6900	 3.6903	
4.6600	 4.6107	
3.3700	 3.5117	
4.5400	 4.9025	
6.3200	 6.3689	
5.3300	 5.4799	
6.3300	 5.6478	
7.0500	 6.6390	
6.6200	 7.0714	
0.9200	 0.8673	
0.8100	 0.6537	
0.3500	 0.4648	
0.2000	 0.3134	
0.3400	 0.4186	
0.4800	 0.5816	
0.4500	 0.2334	
1.0900	 1.2922	
1.3800	 1.8397	
2.0600	 2.2515	
3.2500	 2.7984	
2.7300	 2.7505	
3.4400	 3.6506	
3.4700	 3.3621	
4.3300	 3.6069	
3.0300	 3.4929	
3.7500	 3.5429	
4.1900	 4.4778	
3.4100	 3.2979	
0.3300	 0.3522	
0.3300	 0.3522	
0.6000	 0.2798	
0.5000	 0.7324	
0.5900	 0.5762	
0.5700	 0.7324	
0.4600	 0.6374	
0.6500	 0.6304	
0.5200	 0.6304	
0.3600	 0.2173	
0.4900	 0.5293	
0.4500	 0.4366	
0.3500	 0.3081	
0.4900	 0.3081	
0.3100	 0.1521	
0.3200	 0.1641	
4.6800	 4.6997	
3.5200	 3.7149	
4.3500	 4.0925	
4.0800	 3.8289	
3.3300	 3.4207	
2.5200	 3.5094	
3.3700	 3.3398	
4.1600	 3.8788	
3.6500	 3.6978	
2.9800	 2.9739	
0.3600	 0.7571	
0.3200	 0.4736	
0.7600	 0.6279	
0.9400	 0.8943	
0.6900	 0.5577	
0.5500	 0.6304	
0.9400	 0.7965	
0.3500	 0.8236	
1.6000	 1.0777	
0.8700	 1.0093	
1.1500	 1.2847	
2.0200	 1.4309	
1.2300	 1.7129	
2.6900	 2.3158	
2.6800	 2.2251	
2.7900	 2.6877	
2.2100	 2.7886	
2.5800	 2.5603	
2.3500	 2.9200	
4.5500	 3.5998	
