1	 1	 1	 3.9131e+11	 313.5858	 0.1724	
1	 1	 2	 9.5274e+11	 860.9981	 0.1897	
1	 1	 3	 1.8009e+11	 478.7224	 0.2069	
1	 1	 4	 5.9064e+11	 998.1890	 0.2069	
1	 1	 5	 9.6714e+11	 7.2320	 0.2586	
1	 2	 1	 3.9131e+11	 313.5858	 0.1724	
1	 2	 2	 8.9699e+11	 805.9718	 0.1897	
1	 2	 3	 2.0114e+11	 463.5269	 0.1897	
1	 2	 4	 5.7077e+11	 929.4420	 0.1897	
1	 2	 5	 9.1354e+11	 118.7014	 0.2069	
1	 3	 1	 3.9131e+11	 313.5858	 0.1724	
1	 3	 2	 8.4655e+11	 740.9850	 0.1724	
1	 3	 3	 2.2004e+11	 449.1123	 0.1897	
1	 3	 4	 5.5272e+11	 867.8285	 0.1897	
1	 3	 5	 8.6355e+11	 205.5806	 0.1724	
1	 4	 1	 3.9131e+11	 313.5858	 0.1724	
1	 4	 2	 8.4655e+11	 740.9850	 0.1724	
1	 4	 3	 2.3707e+11	 435.7419	 0.1724	
1	 4	 4	 5.9695e+11	 744.5158	 0.1897	
1	 4	 5	 8.6355e+11	 205.5806	 0.1724	
1	 5	 1	 0.0000e+00	 0.0000	 0.0000	
1	 5	 2	 0.0000e+00	 0.0000	 0.0000	
1	 5	 3	 0.0000e+00	 0.0000	 0.0000	
1	 5	 4	 0.0000e+00	 0.0000	 0.0000	
1	 5	 5	 0.0000e+00	 0.0000	 0.0000	
