0.2345	0.4959	0.1787	0.3395	0.1570	0.2042	0.9924	0.9532	
0.2281	0.5819	0.1617	0.4564	0.1403	0.3757	0.9927	0.9384	
0.2310	0.7431	0.1733	0.5715	0.1523	0.2420	0.9927	0.8244	
0.2268	0.5827	0.1736	0.4088	0.1547	0.2418	0.9929	0.8986	
0.2351	0.8746	0.1750	0.6271	0.1428	0.3504	0.9916	0.9408	
0.1943	0.7655	0.1477	0.6158	0.1336	0.2450	0.9947	0.9361	
0.2217	0.6529	0.1673	0.5573	0.1303	0.9100	0.9926	0.9806	
0.2371	0.4791	0.1776	0.3601	0.1483	0.2951	0.9921	0.9504	
0.2280	0.4765	0.1693	0.3698	0.1496	0.2030	0.9924	0.9718	
0.2243	0.4364	0.1723	0.2964	0.1475	0.5016	0.9926	0.9944	

0.4600	0.3800	0.7000	3.7000	21.1000	3.6900	3.6112	
0.5000	0.4100	0.7100	4.1000	29.7000	4.6600	4.4928	
0.6000	0.4700	0.7300	5.0000	35.0000	4.5400	4.4689	
0.6000	0.4700	0.7500	5.0000	36.0000	6.3200	6.2072	
0.5900	0.4600	0.7500	4.9000	35.2000	5.3300	5.5141	
0.5900	0.4700	0.7600	4.9000	36.4000	7.0500	6.7191	
0.5900	0.4700	0.7700	4.9000	36.9000	6.6200	6.5275	
0.2000	0.1800	0.8400	1.2000	15.4000	0.9200	1.0590	
0.1500	0.1400	0.8300	0.7000	11.9000	0.3500	0.4963	
0.1600	0.1500	0.8400	0.8000	12.9000	0.3400	0.3902	
0.1700	0.1500	0.8500	0.9000	13.0000	0.4800	0.4654	
0.1700	0.1600	0.8700	1.0000	14.2000	0.4500	0.5440	
0.2100	0.1900	0.9100	1.3000	17.6000	1.0900	1.1930	
0.2400	0.2100	0.9300	1.6000	19.9000	1.3800	1.5816	
0.2700	0.2400	0.9400	1.8000	23.0000	2.0600	2.1654	
0.2900	0.2500	0.9500	2.0000	24.2000	3.2500	3.1725	
0.3100	0.2700	0.9400	2.2000	25.9000	2.7300	2.8610	
0.3200	0.2700	0.9500	2.3000	26.2000	3.4400	3.2837	
0.3300	0.2800	0.9500	2.4000	27.1000	3.4700	3.5612	
0.3400	0.2900	0.9600	2.5000	28.4000	4.3300	3.8961	
0.3400	0.3000	0.9600	2.6000	29.4000	3.0300	3.5143	
0.3600	0.3100	0.9600	2.7000	30.4000	3.7500	3.6942	
0.3700	0.3100	0.9600	2.8000	30.4000	4.1900	3.9485	
0.3700	0.3200	0.9700	2.8000	31.7000	3.4100	3.4780	
0.1300	0.1300	0.8600	0.6000	11.4000	0.3300	0.3683	
0.1300	0.1300	0.8600	0.6000	11.4000	0.3300	0.3683	
0.1400	0.1300	0.8700	0.7000	11.5000	0.6000	0.4548	
0.1500	0.1400	0.8700	0.7000	12.4000	0.5900	0.5621	
0.1500	0.1400	0.8800	0.7000	12.6000	0.5700	0.7765	
0.1400	0.1400	0.8700	0.7000	12.4000	0.4600	0.5099	
0.1400	0.1300	0.8700	0.6000	11.5000	0.6500	0.5876	
0.1400	0.1300	0.8700	0.6000	11.5000	0.5200	0.5876	
0.1300	0.1200	0.8700	0.6000	10.7000	0.3600	0.4653	
0.1300	0.1200	0.8700	0.5000	10.7000	0.4900	0.5983	
0.1200	0.1200	0.8700	0.5000	10.7000	0.4500	0.5247	
0.1200	0.1100	0.8600	0.4000	9.7000	0.3500	0.3572	
0.1200	0.1100	0.8600	0.4000	9.7000	0.4900	0.3572	
0.1100	0.1100	0.8500	0.4000	9.5000	0.3100	0.3724	
0.1100	0.1000	0.8500	0.3000	8.7000	0.3200	0.4455	
0.2500	0.2300	1.0100	1.7000	23.7000	4.6800	4.5447	
0.2900	0.2600	0.9800	2.1000	26.0000	3.5200	3.7249	
0.2900	0.2600	0.9900	2.1000	26.3000	4.3500	3.7363	
0.2900	0.2500	0.9900	2.0000	25.3000	4.0800	4.2532	
0.3000	0.2600	0.9800	2.1000	26.0000	3.3300	3.4050	
0.3100	0.2700	0.9900	2.2000	27.3000	2.5200	2.9193	
0.3200	0.2800	1.0000	2.3000	28.6000	3.3700	3.3229	
0.3300	0.2900	0.9900	2.5000	29.3000	4.1600	3.9118	
0.3400	0.3000	0.9900	2.6000	30.3000	3.6500	3.7330	
0.3500	0.3500	0.9900	2.7000	35.4000	2.9800	2.9598	
0.1100	0.1000	0.8700	0.3000	8.9000	0.3600	0.5146	
0.1100	0.1000	0.8700	0.4000	8.9000	0.3200	0.4374	
