0.7959	0.8378	0.0323	0.8085	0.7447	4.6600	 4.6657	
1.0000	1.0000	0.0968	1.0000	0.9326	4.5400	 4.6647	
1.0000	1.0000	0.1613	1.0000	0.9681	6.3200	 5.8731	
0.9796	0.9730	0.1613	0.9787	0.9397	5.3300	 5.6167	
0.9796	1.0000	0.1935	0.9787	0.9823	7.0500	 6.5957	
0.9796	1.0000	0.2258	0.9787	1.0000	6.6200	 7.1451	
0.1837	0.2162	0.4516	0.1915	0.2376	0.9200	 0.7945	
0.1837	0.2162	0.4839	0.1915	0.2447	0.8100	 0.6748	
0.0612	0.0811	0.4194	0.0851	0.0816	0.2000	 0.0839	
0.1020	0.1351	0.4516	0.1064	0.1489	0.3400	 0.6829	
0.1224	0.1351	0.4839	0.1277	0.1525	0.4800	 0.3661	
0.1224	0.1622	0.5484	0.1489	0.1950	0.4500	 0.3196	
0.2041	0.2432	0.6774	0.2128	0.3156	1.0900	 1.3516	
0.2653	0.2973	0.7419	0.2766	0.3972	1.3800	 1.8532	
0.3265	0.3784	0.7742	0.3191	0.5071	2.0600	 2.2358	
0.3673	0.4054	0.8065	0.3617	0.5496	3.2500	 2.6133	
0.4082	0.4595	0.7742	0.4043	0.6099	2.7300	 2.5383	
0.4694	0.5405	0.8387	0.4894	0.7340	3.0300	 3.3660	
0.5102	0.5676	0.8387	0.5106	0.7695	3.7500	 3.6483	
0.5306	0.5676	0.8387	0.5319	0.7695	4.1900	 3.9360	
0.0408	0.0811	0.5161	0.0638	0.0957	0.3300	 0.3696	
0.0408	0.0811	0.5161	0.0638	0.0957	0.3300	 0.3696	
0.0816	0.1081	0.5806	0.0851	0.1383	0.5000	 0.7577	
0.0816	0.1081	0.5484	0.0851	0.1312	0.5900	 0.6797	
0.0612	0.1081	0.5484	0.0851	0.1312	0.4600	 0.5389	
0.0612	0.0811	0.5484	0.0638	0.0993	0.5200	 0.6775	
0.0408	0.0541	0.5484	0.0638	0.0709	0.3600	 0.1582	
0.0408	0.0541	0.5484	0.0426	0.0709	0.4900	 0.5568	
0.0204	0.0541	0.5484	0.0426	0.0709	0.4500	 0.4320	
0.0204	0.0270	0.5161	0.0213	0.0355	0.3500	 0.4074	
0.0204	0.0270	0.5161	0.0213	0.0355	0.4900	 0.4074	
0.0000	0.0270	0.4839	0.0213	0.0284	0.3100	 0.2663	
0.3673	0.4324	0.9355	0.3830	0.6241	4.3500	 3.7151	
0.3673	0.4054	0.9355	0.3617	0.5887	4.0800	 3.7453	
0.3878	0.4324	0.9032	0.3830	0.6135	3.3300	 3.4200	
0.4082	0.4595	0.9355	0.4043	0.6596	2.5200	 3.6528	
0.4490	0.5135	0.9355	0.4681	0.7305	4.1600	 3.9744	
0.4898	0.6757	0.9355	0.5106	0.9468	2.9800	 2.9799	
0.0000	0.0000	0.5484	0.0000	0.0071	0.3600	 0.6143	
0.0000	0.0000	0.5484	0.0213	0.0071	0.3200	 0.2201	
0.0204	0.0270	0.5484	0.0213	0.0390	0.7600	 0.5783	
0.0408	0.0541	0.5806	0.0426	0.0745	0.9400	 0.7918	
0.0612	0.0811	0.6129	0.0851	0.1099	0.3500	 0.7566	
0.0816	0.1081	0.6129	0.0851	0.1418	1.6000	 1.0362	
0.1224	0.1622	0.6452	0.1277	0.2128	1.1500	 1.2085	
0.1837	0.2162	0.7097	0.1915	0.2908	1.2300	 1.6071	
0.1837	0.2432	0.7419	0.1915	0.3298	2.6900	 2.0265	
0.2245	0.2432	0.7742	0.2340	0.3369	2.6800	 2.2950	
0.2449	0.2703	0.8065	0.2553	0.3794	2.7900	 2.6014	
0.2653	0.2973	0.8065	0.2766	0.4149	2.2100	 2.4848	
0.3061	0.3514	0.8387	0.3191	0.4894	2.3500	 2.8757	
