1	 1	 1	 5.3422e+11	 793.6123	 0.1231	
1	 1	 2	 9.9532e+11	 655.1680	 0.1538	
1	 1	 3	 1.8644e+10	 903.6921	 0.1385	
1	 1	 4	 7.3186e+10	 348.1318	 0.1231	
1	 1	 5	 2.7132e+11	 907.7434	 0.1385	
1	 2	 1	 5.3422e+11	 793.6123	 0.1231	
1	 2	 2	 7.7706e+11	 665.2906	 0.1231	
1	 2	 3	 1.7986e+11	 830.9609	 0.1385	
1	 2	 4	 7.3186e+10	 348.1318	 0.1231	
1	 2	 5	 2.7559e+11	 841.2444	 0.1385	
1	 3	 1	 5.3422e+11	 793.6123	 0.1231	
1	 3	 2	 7.7706e+11	 665.2906	 0.1231	
1	 3	 3	 2.7199e+11	 810.6794	 0.1231	
1	 3	 4	 6.5830e+10	 351.8902	 0.1077	
1	 3	 5	 3.0146e+11	 836.5109	 0.1231	
1	 4	 1	 4.8798e+11	 749.4480	 0.1231	
1	 4	 2	 7.0620e+11	 633.8993	 0.1231	
1	 4	 3	 2.5034e+11	 764.8050	 0.1231	
1	 4	 4	 6.5830e+10	 351.8902	 0.1077	
1	 4	 5	 2.7791e+11	 787.6593	 0.1231	
1	 5	 1	 4.4571e+11	 710.0484	 0.1231	
1	 5	 2	 6.2622e+11	 620.0733	 0.1231	
1	 5	 3	 2.3249e+11	 724.1471	 0.1231	
1	 5	 4	 6.5830e+10	 351.8902	 0.1077	
1	 5	 5	 2.5640e+11	 743.9923	 0.1231	
2	 1	 1	 7.4175e+11	 396.9312	 0.2000	
2	 1	 2	 7.6623e+11	 957.5068	 0.1385	
2	 1	 3	 7.1650e+11	 162.7509	 0.3846	
2	 1	 4	 8.1252e+11	 545.0505	 0.1846	
2	 1	 5	 6.0933e+11	 991.8820	 0.1385	
2	 2	 1	 7.3767e+11	 510.7431	 0.2000	
2	 2	 2	 7.6623e+11	 957.5068	 0.1385	
2	 2	 3	 7.1297e+11	 353.9967	 0.2154	
2	 2	 4	 7.8773e+11	 629.2023	 0.1846	
2	 2	 5	 6.0933e+11	 991.8820	 0.1385	
2	 3	 1	 7.2791e+11	 597.7156	 0.1846	
2	 3	 2	 7.6623e+11	 957.5068	 0.1385	
2	 3	 3	 7.0707e+11	 471.7403	 0.1846	
2	 3	 4	 7.6873e+11	 695.0720	 0.1692	
2	 3	 5	 6.0933e+11	 991.8820	 0.1385	
2	 4	 1	 7.1914e+11	 669.3676	 0.1692	
2	 4	 2	 7.6623e+11	 957.5068	 0.1385	
2	 4	 3	 7.0845e+11	 580.4930	 0.1846	
2	 4	 4	 7.5300e+11	 748.9892	 0.1538	
2	 4	 5	 6.0933e+11	 991.8820	 0.1385	
2	 5	 1	 0.0000e+00	 0.0000	 0.0000	
2	 5	 2	 0.0000e+00	 0.0000	 0.0000	
2	 5	 3	 0.0000e+00	 0.0000	 0.0000	
2	 5	 4	 0.0000e+00	 0.0000	 0.0000	
2	 5	 5	 0.0000e+00	 0.0000	 0.0000	
3	 1	 1	 6.8856e+11	 856.9073	 0.1692	
3	 1	 2	 8.5778e+11	 490.4697	 0.2308	
3	 1	 3	 4.8797e+11	 999.6367	 0.1692	
3	 1	 4	 9.9942e+11	 1.4539	 0.2462	
3	 1	 5	 2.3151e+09	 5.8040	 0.2769	
3	 2	 1	 6.8856e+11	 856.9073	 0.1692	
3	 2	 2	 8.0705e+11	 574.5177	 0.2154	
3	 2	 3	 4.8797e+11	 999.6367	 0.1692	
3	 2	 4	 9.2086e+11	 187.4734	 0.2769	
3	 2	 5	 2.6985e+11	 196.5887	 0.2462	
3	 3	 1	 6.8856e+11	 856.9073	 0.1692	
3	 3	 2	 7.6481e+11	 641.0659	 0.2154	
3	 3	 3	 4.8797e+11	 999.6367	 0.1692	
3	 3	 4	 7.9433e+11	 333.0878	 0.2615	
3	 3	 5	 1.2154e+10	 365.0400	 0.1385	
3	 4	 1	 6.1208e+11	 831.4468	 0.1692	
3	 4	 2	 6.6765e+11	 671.8701	 0.2000	
3	 4	 3	 4.4055e+11	 936.1443	 0.1692	
3	 4	 4	 6.9708e+11	 465.4936	 0.2308	
3	 4	 5	 1.2154e+10	 365.0400	 0.1385	
3	 5	 1	 5.4643e+11	 804.3291	 0.1692	
3	 5	 2	 5.8481e+11	 687.9235	 0.2000	
3	 5	 3	 3.9814e+11	 878.9161	 0.1692	
3	 5	 4	 6.1414e+11	 551.4459	 0.2154	
3	 5	 5	 1.2154e+10	 365.0400	 0.1385	
4	 1	 1	 6.4053e+10	 854.6456	 0.2308	
4	 1	 2	 2.3980e+11	 496.9069	 0.2308	
4	 1	 3	 7.2919e+11	 999.9617	 0.2308	
4	 1	 4	 7.8989e+11	 0.1541	 0.1692	
4	 1	 5	 6.6384e+11	 0.6134	 0.3385	
4	 2	 1	 1.3659e+11	 770.4992	 0.2308	
4	 2	 2	 2.9452e+11	 430.1086	 0.2154	
4	 2	 3	 7.3540e+11	 899.6964	 0.2308	
4	 2	 4	 7.8989e+11	 0.1541	 0.1692	
4	 2	 5	 5.9080e+11	 214.3252	 0.2769	
4	 3	 1	 2.1130e+11	 667.3650	 0.2308	
4	 3	 2	 3.3774e+11	 400.2777	 0.2308	
4	 3	 3	 6.9526e+11	 771.3281	 0.2308	
4	 3	 4	 7.8989e+11	 0.1541	 0.1692	
4	 3	 5	 5.5501e+11	 336.5192	 0.2308	
4	 4	 1	 2.6986e+11	 600.6757	 0.2308	
4	 4	 2	 3.8290e+11	 360.4089	 0.2308	
4	 4	 3	 7.0496e+11	 694.1249	 0.2308	
4	 4	 4	 7.8989e+11	 0.1541	 0.1692	
4	 4	 5	 5.4256e+11	 339.2389	 0.2308	
4	 5	 1	 0.0000e+00	 0.0000	 0.0000	
4	 5	 2	 0.0000e+00	 0.0000	 0.0000	
4	 5	 3	 0.0000e+00	 0.0000	 0.0000	
4	 5	 4	 0.0000e+00	 0.0000	 0.0000	
4	 5	 5	 0.0000e+00	 0.0000	 0.0000	
5	 1	 1	 1.4669e+11	 649.8035	 0.1692	
5	 1	 2	 5.0068e+11	 910.2362	 0.1692	
5	 1	 3	 1.0000e+12	 326.8260	 0.2462	
5	 1	 4	 7.4789e+06	 880.0422	 0.0462	
5	 1	 5	 2.9915e+07	 422.2727	 0.0462	
5	 2	 1	 1.1962e+11	 647.7851	 0.1692	
5	 2	 2	 4.0739e+11	 862.9935	 0.1692	
5	 2	 3	 7.1914e+11	 462.2212	 0.2000	
5	 2	 4	 7.4789e+06	 880.0422	 0.0462	
5	 2	 5	 2.9915e+07	 422.2727	 0.0462	
5	 3	 1	 9.7013e+10	 698.8409	 0.1538	
5	 3	 2	 3.2941e+11	 820.8268	 0.1692	
5	 3	 3	 5.2292e+11	 546.4917	 0.1846	
5	 3	 4	 7.4789e+06	 880.0422	 0.0462	
5	 3	 5	 2.9915e+07	 422.2727	 0.0462	
5	 4	 1	 7.8955e+10	 686.7923	 0.1538	
5	 4	 2	 2.4984e+11	 777.8401	 0.1692	
5	 4	 3	 4.2299e+11	 563.7574	 0.1538	
5	 4	 4	 7.4789e+06	 880.0422	 0.0462	
5	 4	 5	 2.9915e+07	 422.2727	 0.0462	
5	 5	 1	 0.0000e+00	 0.0000	 0.0000	
5	 5	 2	 0.0000e+00	 0.0000	 0.0000	
5	 5	 3	 0.0000e+00	 0.0000	 0.0000	
5	 5	 4	 0.0000e+00	 0.0000	 0.0000	
5	 5	 5	 0.0000e+00	 0.0000	 0.0000	
6	 1	 1	 5.1411e+11	 583.7567	 0.1077	
6	 1	 2	 9.9920e+11	 971.9395	 0.1077	
6	 1	 3	 3.1849e+09	 109.0933	 0.1231	
6	 1	 4	 1.2699e+10	 388.7656	 0.1077	
6	 1	 5	 5.0151e+10	 950.5071	 0.1077	
6	 2	 1	 5.1411e+11	 583.7567	 0.1077	
6	 2	 2	 9.9920e+11	 971.9395	 0.1077	
