Fold #1:
3.5200	3.5974	
0.3500	0.3272	
4.3500	3.8278	
0.6500	0.5690	
0.2000	0.3437	
3.4400	3.2143	
2.7300	2.8570	
0.9200	0.9850	
2.2100	2.3808	
0.4600	0.5159	
2.6900	2.4145	
6.3200	6.2088	
0.3500	0.3675	
0.3200	0.4117	
4.3300	4.2193	
0.5500	0.5690	
3.4100	3.4517	
0.3300	0.3410	
2.9800	2.9585	
3.6900	3.6102	
0.5700	0.7758	
0.3400	0.4165	
3.3700	3.3645	
3.4700	3.5736	
1.6000	1.0343	
4.1900	4.0652	
3.3700	3.2696	
0.6900	0.6545	
2.5200	3.0112	
0.3600	0.4680	
3.3300	3.3707	
0.3300	0.3410	
0.5900	0.5573	
0.5200	0.5690	
2.7900	2.7109	
0.3100	0.3510	
0.8700	1.0064	
2.0200	1.6814	
4.0800	4.1187	
1.0900	1.1958	
5.3300	5.5303	
1.3800	1.5786	
0.4900	0.5770	
7.0500	6.6258	
1.1500	1.3775	
0.9400	0.8212	
0.9400	0.8016	
4.1600	3.9061	
2.6800	2.6099	
4.6600	4.4918	
1.2300	1.6887	
3.6500	3.7985	
2.5800	2.3205	
0.4900	0.3272	
0.3200	0.4566	
2.3500	2.5039	
0.8100	0.9116	
0.3500	0.8656	
0.4500	0.5261	
4.5400	4.4860	
4.6800	4.5305	
