1	 1	 1	 3.7601e+11	 358.9526	 0.2083	
1	 1	 2	 9.3851e+11	 920.4219	 0.2083	
1	 1	 3	 2.3084e+11	 292.9827	 0.2361	
1	 1	 4	 7.1021e+11	 828.5743	 0.2083	
1	 1	 5	 8.2325e+11	 568.1565	 0.2222	
1	 2	 1	 3.7601e+11	 358.9526	 0.2083	
1	 2	 2	 9.3851e+11	 920.4219	 0.2083	
1	 2	 3	 3.1549e+11	 361.5004	 0.2083	
1	 2	 4	 7.1021e+11	 828.5743	 0.2083	
1	 2	 5	 7.7814e+11	 546.7704	 0.2083	
1	 3	 1	 3.7601e+11	 358.9526	 0.2083	
1	 3	 2	 9.3851e+11	 920.4219	 0.2083	
1	 3	 3	 3.1549e+11	 361.5004	 0.2083	
1	 3	 4	 7.1021e+11	 828.5743	 0.2083	
1	 3	 5	 7.7814e+11	 546.7704	 0.2083	
1	 4	 1	 3.7601e+11	 358.9526	 0.2083	
1	 4	 2	 9.3851e+11	 920.4219	 0.2083	
1	 4	 3	 3.1549e+11	 361.5004	 0.2083	
1	 4	 4	 7.1021e+11	 828.5743	 0.2083	
1	 4	 5	 7.7814e+11	 546.7704	 0.2083	
1	 5	 1	 0.0000e+00	 0.0000	 0.0000	
1	 5	 2	 0.0000e+00	 0.0000	 0.0000	
1	 5	 3	 0.0000e+00	 0.0000	 0.0000	
1	 5	 4	 0.0000e+00	 0.0000	 0.0000	
1	 5	 5	 0.0000e+00	 0.0000	 0.0000	
