3.5200	 3.4453	
0.3500	 0.3923	
4.3500	 3.5807	
0.6500	 0.6377	
0.2000	 0.0568	
3.4400	 3.0579	
2.7300	 2.7854	
0.9200	 0.7265	
2.2100	 2.5965	
0.4600	 0.5790	
2.6900	 2.1017	
6.3200	 6.0346	
0.3500	 0.4597	
0.3200	 0.1965	
4.3300	 3.5006	
0.5500	 0.6377	
3.4100	 3.9028	
0.3300	 0.3929	
2.9800	 2.9328	
3.6900	 3.6816	
0.5700	 0.7277	
0.3400	 0.4937	
3.3700	 3.6072	
3.4700	 3.3187	
1.6000	 1.0275	
4.1900	 4.0715	
3.3700	 3.5513	
0.6900	 0.3805	
2.5200	 3.4794	
0.3600	 0.7004	
3.3300	 3.3855	
0.3300	 0.3929	
0.5900	 0.6320	
0.5200	 0.6377	
2.7900	 2.6868	
0.3100	 0.2838	
0.8700	 1.0222	
2.0200	 1.3456	
4.0800	 3.6415	
1.0900	 1.5055	
5.3300	 5.7177	
1.3800	 2.1019	
0.4900	 0.5342	
7.0500	 7.0437	
1.1500	 1.2249	
0.9400	 0.7982	
0.9400	 0.7471	
4.1600	 3.9125	
2.6800	 2.4019	
4.6600	 4.6005	
1.2300	 1.6778	
3.6500	 3.9768	
2.5800	 2.7203	
0.4900	 0.3923	
0.3200	 0.3251	
2.3500	 3.0324	
0.8100	 0.6629	
0.3500	 0.6885	
0.4500	 0.4132	
4.5400	 4.3020	
4.6800	 4.5757	
