0.4600	0.3800	0.7000	3.7000	21.1000	3.6900	3.6901	
0.5000	0.4100	0.7100	4.1000	29.7000	4.6600	4.6153	
0.5800	0.4600	0.7200	4.8000	33.8000	3.3700	3.4947	
0.6000	0.4700	0.7300	5.0000	35.0000	4.5400	4.9059	
0.6000	0.4700	0.7500	5.0000	36.0000	6.3200	6.3730	
0.5900	0.4600	0.7500	4.9000	35.2000	5.3300	5.4648	
0.6000	0.4700	0.7400	5.0000	35.5000	6.3300	5.6644	
0.5900	0.4700	0.7600	4.9000	36.4000	7.0500	6.6685	
0.5900	0.4700	0.7700	4.9000	36.9000	6.6200	7.0436	
0.2000	0.1800	0.8400	1.2000	15.4000	0.9200	0.8672	
0.2000	0.1800	0.8500	1.2000	15.6000	0.8100	0.6506	
0.1500	0.1400	0.8300	0.7000	11.9000	0.3500	0.4565	
0.1400	0.1300	0.8300	0.7000	11.0000	0.2000	0.3303	
0.1600	0.1500	0.8400	0.8000	12.9000	0.3400	0.4111	
0.1700	0.1500	0.8500	0.9000	13.0000	0.4800	0.5842	
0.1700	0.1600	0.8700	1.0000	14.2000	0.4500	0.2222	
0.2100	0.1900	0.9100	1.3000	17.6000	1.0900	1.2880	
0.2400	0.2100	0.9300	1.6000	19.9000	1.3800	1.8176	
0.2700	0.2400	0.9400	1.8000	23.0000	2.0600	2.2462	
0.2900	0.2500	0.9500	2.0000	24.2000	3.2500	2.8016	
0.3100	0.2700	0.9400	2.2000	25.9000	2.7300	2.7710	
0.3200	0.2700	0.9500	2.3000	26.2000	3.4400	3.6633	
0.3300	0.2800	0.9500	2.4000	27.1000	3.4700	3.3723	
0.3400	0.2900	0.9600	2.5000	28.4000	4.3300	3.6181	
0.3400	0.3000	0.9600	2.6000	29.4000	3.0300	3.4608	
0.3600	0.3100	0.9600	2.7000	30.4000	3.7500	3.5531	
0.3700	0.3100	0.9600	2.8000	30.4000	4.1900	4.4759	
0.3700	0.3200	0.9700	2.8000	31.7000	3.4100	3.2941	
0.1300	0.1300	0.8600	0.6000	11.4000	0.3300	0.3540	
0.1300	0.1300	0.8600	0.6000	11.4000	0.3300	0.3540	
0.1400	0.1300	0.8700	0.7000	11.5000	0.6000	0.2765	
0.1500	0.1400	0.8800	0.7000	12.6000	0.5000	0.7341	
0.1500	0.1400	0.8700	0.7000	12.4000	0.5900	0.5773	
0.1500	0.1400	0.8800	0.7000	12.6000	0.5700	0.7341	
0.1400	0.1400	0.8700	0.7000	12.4000	0.4600	0.6410	
0.1400	0.1300	0.8700	0.6000	11.5000	0.6500	0.6329	
0.1400	0.1300	0.8700	0.6000	11.5000	0.5200	0.6329	
0.1300	0.1200	0.8700	0.6000	10.7000	0.3600	0.2164	
0.1300	0.1200	0.8700	0.5000	10.7000	0.4900	0.5304	
0.1200	0.1200	0.8700	0.5000	10.7000	0.4500	0.4362	
0.1200	0.1100	0.8600	0.4000	9.7000	0.3500	0.3072	
0.1200	0.1100	0.8600	0.4000	9.7000	0.4900	0.3072	
0.1100	0.1100	0.8500	0.4000	9.5000	0.3100	0.1473	
0.1100	0.1000	0.8500	0.3000	8.7000	0.3200	0.1616	
0.2500	0.2300	1.0100	1.7000	23.7000	4.6800	4.7078	
0.2900	0.2600	0.9800	2.1000	26.0000	3.5200	3.7184	
0.2900	0.2600	0.9900	2.1000	26.3000	4.3500	4.1127	
0.2900	0.2500	0.9900	2.0000	25.3000	4.0800	3.8211	
0.3000	0.2600	0.9800	2.1000	26.0000	3.3300	3.4099	
0.3100	0.2700	0.9900	2.2000	27.3000	2.5200	3.4966	
0.3200	0.2800	1.0000	2.3000	28.6000	3.3700	3.3234	
0.3300	0.2900	0.9900	2.5000	29.3000	4.1600	3.8910	
0.3400	0.3000	0.9900	2.6000	30.3000	3.6500	3.7008	
0.3500	0.3500	0.9900	2.7000	35.4000	2.9800	2.9748	
0.1100	0.1000	0.8700	0.3000	8.9000	0.3600	0.7510	
0.1100	0.1000	0.8700	0.4000	8.9000	0.3200	0.4669	
0.1200	0.1100	0.8700	0.4000	9.8000	0.7600	0.6274	
0.1300	0.1200	0.8800	0.5000	10.8000	0.9400	0.8978	
0.1300	0.1200	0.8800	0.6000	10.8000	0.6900	0.5583	
0.1400	0.1300	0.8700	0.6000	11.5000	0.5500	0.6329	
0.1400	0.1300	0.8800	0.6000	11.7000	0.9400	0.8000	
0.1400	0.1300	0.8900	0.7000	11.8000	0.3500	0.8272	
0.1500	0.1400	0.8900	0.7000	12.7000	1.6000	1.0828	
0.1600	0.1500	0.8900	0.8000	13.6000	0.8700	1.0117	
0.1700	0.1600	0.9000	0.9000	14.7000	1.1500	1.2865	
0.1900	0.1700	0.9100	1.1000	15.8000	2.0200	1.4372	
0.2000	0.1800	0.9200	1.2000	16.9000	1.2300	1.7174	
0.2000	0.1900	0.9300	1.2000	18.0000	2.6900	2.3081	
0.2200	0.1900	0.9400	1.4000	18.2000	2.6800	2.2281	
0.2300	0.2000	0.9500	1.5000	19.4000	2.7900	2.6935	
0.2400	0.2100	0.9500	1.6000	20.4000	2.2100	2.7868	
0.2500	0.2200	0.9500	1.7000	21.3000	2.5800	2.5485	
0.2600	0.2300	0.9600	1.8000	22.5000	2.3500	2.9112	
0.2700	0.2400	0.9700	1.9000	23.8000	4.5500	3.6041	

0.4600	0.3800	0.7000	3.7000	21.1000	3.6900	3.6901	
0.5000	0.4100	0.7100	4.1000	29.7000	4.6600	4.6153	
0.5800	0.4600	0.7200	4.8000	33.8000	3.3700	3.4947	
0.6000	0.4700	0.7300	5.0000	35.0000	4.5400	4.9059	
0.6000	0.4700	0.7500	5.0000	36.0000	6.3200	6.3730	
0.5900	0.4600	0.7500	4.9000	35.2000	5.3300	5.4648	
0.6000	0.4700	0.7400	5.0000	35.5000	6.3300	5.6644	
0.5900	0.4700	0.7600	4.9000	36.4000	7.0500	6.6685	
0.5900	0.4700	0.7700	4.9000	36.9000	6.6200	7.0436	
0.2000	0.1800	0.8400	1.2000	15.4000	0.9200	0.8672	
0.2000	0.1800	0.8500	1.2000	15.6000	0.8100	0.6506	
0.1500	0.1400	0.8300	0.7000	11.9000	0.3500	0.4565	
0.1400	0.1300	0.8300	0.7000	11.0000	0.2000	0.3303	
0.1600	0.1500	0.8400	0.8000	12.9000	0.3400	0.4111	
0.1700	0.1500	0.8500	0.9000	13.0000	0.4800	0.5842	
0.1700	0.1600	0.8700	1.0000	14.2000	0.4500	0.2222	
0.2100	0.1900	0.9100	1.3000	17.6000	1.0900	1.2880	
0.2400	0.2100	0.9300	1.6000	19.9000	1.3800	1.8176	
0.2700	0.2400	0.9400	1.8000	23.0000	2.0600	2.2462	
0.2900	0.2500	0.9500	2.0000	24.2000	3.2500	2.8016	
0.3100	0.2700	0.9400	2.2000	25.9000	2.7300	2.7710	
0.3200	0.2700	0.9500	2.3000	26.2000	3.4400	3.6633	
0.3300	0.2800	0.9500	2.4000	27.1000	3.4700	3.3723	
0.3400	0.2900	0.9600	2.5000	28.4000	4.3300	3.6181	
0.3400	0.3000	0.9600	2.6000	29.4000	3.0300	3.4608	
0.3600	0.3100	0.9600	2.7000	30.4000	3.7500	3.5531	
0.3700	0.3100	0.9600	2.8000	30.4000	4.1900	4.4759	
0.3700	0.3200	0.9700	2.8000	31.7000	3.4100	3.2941	
0.1300	0.1300	0.8600	0.6000	11.4000	0.3300	0.3540	
0.1300	0.1300	0.8600	0.6000	11.4000	0.3300	0.3540	
0.1400	0.1300	0.8700	0.7000	11.5000	0.6000	0.2765	
0.1500	0.1400	0.8800	0.7000	12.6000	0.5000	0.7341	
0.1500	0.1400	0.8700	0.7000	12.4000	0.5900	0.5773	
0.1500	0.1400	0.8800	0.7000	12.6000	0.5700	0.7341	
0.1400	0.1400	0.8700	0.7000	12.4000	0.4600	0.6410	
0.1400	0.1300	0.8700	0.6000	11.5000	0.6500	0.6329	
0.1400	0.1300	0.8700	0.6000	11.5000	0.5200	0.6329	
0.1300	0.1200	0.8700	0.6000	10.7000	0.3600	0.2164	
0.1300	0.1200	0.8700	0.5000	10.7000	0.4900	0.5304	
0.1200	0.1200	0.8700	0.5000	10.7000	0.4500	0.4362	
0.1200	0.1100	0.8600	0.4000	9.7000	0.3500	0.3072	
0.1200	0.1100	0.8600	0.4000	9.7000	0.4900	0.3072	
0.1100	0.1100	0.8500	0.4000	9.5000	0.3100	0.1473	
0.1100	0.1000	0.8500	0.3000	8.7000	0.3200	0.1616	
0.2500	0.2300	1.0100	1.7000	23.7000	4.6800	4.7078	
0.2900	0.2600	0.9800	2.1000	26.0000	3.5200	3.7184	
0.2900	0.2600	0.9900	2.1000	26.3000	4.3500	4.1127	
0.2900	0.2500	0.9900	2.0000	25.3000	4.0800	3.8211	
0.3000	0.2600	0.9800	2.1000	26.0000	3.3300	3.4099	
0.3100	0.2700	0.9900	2.2000	27.3000	2.5200	3.4966	
0.3200	0.2800	1.0000	2.3000	28.6000	3.3700	3.3234	
0.3300	0.2900	0.9900	2.5000	29.3000	4.1600	3.8910	
0.3400	0.3000	0.9900	2.6000	30.3000	3.6500	3.7008	
0.3500	0.3500	0.9900	2.7000	35.4000	2.9800	2.9748	
0.1100	0.1000	0.8700	0.3000	8.9000	0.3600	0.7510	
0.1100	0.1000	0.8700	0.4000	8.9000	0.3200	0.4669	
0.1200	0.1100	0.8700	0.4000	9.8000	0.7600	0.6274	
0.1300	0.1200	0.8800	0.5000	10.8000	0.9400	0.8978	
0.1300	0.1200	0.8800	0.6000	10.8000	0.6900	0.5583	
0.1400	0.1300	0.8700	0.6000	11.5000	0.5500	0.6329	
0.1400	0.1300	0.8800	0.6000	11.7000	0.9400	0.8000	
0.1400	0.1300	0.8900	0.7000	11.8000	0.3500	0.8272	
0.1500	0.1400	0.8900	0.7000	12.7000	1.6000	1.0828	
0.1600	0.1500	0.8900	0.8000	13.6000	0.8700	1.0117	
0.1700	0.1600	0.9000	0.9000	14.7000	1.1500	1.2865	
0.1900	0.1700	0.9100	1.1000	15.8000	2.0200	1.4372	
0.2000	0.1800	0.9200	1.2000	16.9000	1.2300	1.7174	
0.2000	0.1900	0.9300	1.2000	18.0000	2.6900	2.3081	
0.2200	0.1900	0.9400	1.4000	18.2000	2.6800	2.2281	
0.2300	0.2000	0.9500	1.5000	19.4000	2.7900	2.6935	
0.2400	0.2100	0.9500	1.6000	20.4000	2.2100	2.7868	
0.2500	0.2200	0.9500	1.7000	21.3000	2.5800	2.5485	
0.2600	0.2300	0.9600	1.8000	22.5000	2.3500	2.9112	
0.2700	0.2400	0.9700	1.9000	23.8000	4.5500	3.6041	

0.5800	0.4600	0.7200	4.8000	33.8000	3.3700	 6.0107	
0.6000	0.4700	0.7300	5.0000	35.0000	4.5400	 6.5752	
0.2100	0.1900	0.9100	1.3000	17.6000	1.0900	 1.4020	
0.2400	0.2100	0.9300	1.6000	19.9000	1.3800	 2.0124	
0.3200	0.2700	0.9500	2.3000	26.2000	3.4400	 3.4311	
0.3400	0.3000	0.9600	2.6000	29.4000	3.0300	 4.3144	
0.3700	0.3100	0.9600	2.8000	30.4000	4.1900	 4.7493	
0.1400	0.1300	0.8700	0.7000	11.5000	0.6000	 0.1073	
0.1300	0.1200	0.8700	0.6000	10.7000	0.3600	 -0.1287	
0.1300	0.1200	0.8700	0.5000	10.7000	0.4900	 0.4861	
