0.7000	1.1000	44.2885	1.0188	0.7905	0.7900	3.3400	0.0000	 0.0000	
6.1000	11.0000	16.3963	2.6237	0.6893	0.3930	4.0000	0.0000	 0.0000	
10.0000	21.0000	11.0028	2.8516	0.7294	0.2860	4.0000	0.0000	 0.0000	
2.6000	3.1000	11.9259	0.3111	0.8296	0.9760	4.0000	0.0000	 0.0000	
13.0000	20.0000	8.8490	3.0937	0.7194	0.3170	4.0000	1.0000	 1.0000	
17.0000	30.0000	6.1793	3.4971	0.6492	0.2640	4.0000	1.0000	 1.0000	
0.4000	0.7000	130.0026	0.5567	0.9198	0.9770	4.0000	0.0000	 0.0000	
73.0000	82.0000	4.0439	0.5628	0.5791	0.1050	4.0000	1.0000	 1.0000	
13.0000	36.0000	7.6952	4.0999	0.7294	0.3030	4.0000	1.0000	 0.0000	
6.3000	10.0000	19.0504	6.4820	0.6192	0.2920	4.0000	1.0000	 1.0000	
0.5000	0.8000	62.0027	0.5815	0.9899	0.9880	4.0000	0.0000	 0.0000	
0.6000	0.9000	86.6694	0.3291	0.9097	0.9840	4.0000	0.0000	 0.0000	
29.0000	50.0000	7.4166	1.3583	0.6192	0.1960	4.0000	1.0000	 1.0000	
11.0000	20.0000	9.5483	3.2224	0.7194	0.3550	4.0000	0.0000	 0.0000	
11.0000	21.0000	8.1847	4.9501	0.7294	0.4480	4.0000	0.0000	 0.0000	
16.0000	36.0000	6.3778	3.9222	0.6893	0.2470	4.0000	1.0000	 1.0000	
29.0000	51.0000	7.5891	1.3275	0.6392	0.2040	4.0000	1.0000	 1.0000	
1.6000	2.1000	21.8778	0.5025	0.7795	0.9720	4.0000	0.0000	 0.0000	
10.0000	20.0000	10.0028	3.7217	0.7094	0.3630	4.0000	1.0000	 0.0000	
34.0000	53.0000	6.7676	1.0598	0.5591	0.2190	4.0000	1.0000	 1.0000	
21.0000	40.0000	5.7171	2.5404	0.7094	0.2430	4.0000	1.0000	 1.0000	
22.0000	37.0000	9.0938	1.8010	0.6192	0.2260	4.0000	1.0000	 1.0000	
1.0000	1.5000	33.0028	0.5354	0.9498	0.9780	4.0000	0.0000	 0.0000	
1.2000	1.6000	28.3361	0.4541	0.9298	0.9850	4.0000	0.0000	 0.0000	
0.8300	1.2000	34.9426	0.4263	0.9899	0.9940	4.0000	0.0000	 0.0000	
15.0000	38.0000	8.2028	3.6451	0.5991	0.2510	4.0000	1.0000	 1.0000	
14.0000	31.0000	8.4314	3.7785	0.6893	0.2640	4.0000	1.0000	 1.0000	
21.0000	41.0000	5.5743	2.7374	0.6492	0.2170	4.0000	1.0000	 1.0000	
2.5000	3.1000	16.0028	0.3373	0.9097	0.9800	4.0000	0.0000	 0.0000	
17.0000	40.0000	6.0617	3.4753	0.6993	0.2580	4.0000	1.0000	 1.0000	
83.0000	105.0000	4.7016	0.8937	0.5691	0.0690	4.0000	1.0000	 1.0000	
11.0000	21.0000	8.2756	3.4782	0.6993	0.3390	4.0000	1.0000	 0.0000	
23.0000	41.0000	4.7855	2.5304	0.6392	0.2470	4.0000	1.0000	 1.0000	
18.0000	32.0000	6.1140	3.2330	0.6693	0.2710	4.0000	1.0000	 1.0000	
13.0000	23.0000	8.0798	3.9047	0.6492	0.2950	4.0000	1.0000	 1.0000	
11.0000	22.0000	9.8210	3.8929	0.7394	0.3260	4.6500	1.0000	 1.0000	
4.3000	15.0000	23.0261	10.8623	0.7194	0.3700	4.6500	0.0000	 1.0000	
0.5000	1.0000	106.0027	1.3144	0.9899	0.9850	4.6500	0.0000	 1.0000	
0.6000	1.0000	85.0027	0.5774	0.8797	0.8870	4.6500	0.0000	 0.0000	
0.2000	0.4000	252.5024	1.0791	0.8897	0.9750	4.6500	0.0000	 1.0000	
1.2000	1.8000	40.8361	0.4432	0.8296	0.9600	4.6500	0.0000	 0.0000	
32.0000	58.0000	6.8153	1.4058	0.6092	0.1750	4.6500	1.0000	 1.0000	
11.0000	17.0000	9.3665	3.9627	0.7394	0.3170	4.6500	1.0000	 1.0000	
7.0000	12.0000	14.1457	3.9025	0.7494	0.3420	4.6500	1.0000	 1.0000	
13.0000	24.0000	8.0798	4.4578	0.6793	0.2850	4.6500	0.0000	 1.0000	
13.0000	27.0000	7.8490	4.1304	0.6593	0.2960	4.6500	1.0000	 1.0000	
9.5000	21.0000	10.4239	2.2506	0.6993	0.3650	4.6500	1.0000	 0.0000	
31.0000	42.0000	4.1319	1.6543	0.6292	0.2380	4.6500	1.0000	 1.0000	
21.0000	62.0000	5.2409	2.9116	0.3987	0.1800	4.6500	1.0000	 1.0000	
51.0000	65.0000	2.5127	1.1871	0.6492	0.1810	4.6500	1.0000	 1.0000	
30.0000	48.0000	12.6695	1.9745	0.3500	0.2110	4.6500	1.0000	 1.0000	
37.0000	41.0000	2.9758	0.8274	0.8177	0.4160	4.6500	1.0000	 1.0000	
4.8000	7.0000	13.1278	3.1786	0.6492	0.6520	4.6500	0.0000	 0.0000	
2.1000	2.6000	10.2409	0.3732	0.9498	0.9900	4.6500	0.0000	 0.0000	
8.0000	13.0000	12.5028	4.2056	0.7394	0.3320	4.6500	1.0000	 1.0000	
6.7000	8.2000	11.4954	3.4200	0.7595	0.6550	4.6500	0.0000	 1.0000	
10.0000	19.0000	7.8028	6.6466	0.6993	0.4740	4.6500	0.0000	 1.0000	
12.0000	23.0000	8.1695	4.5321	0.7294	0.3780	4.6500	1.0000	 1.0000	
